EntrezID	iPrEC_basal_01	iPrEC_basal_02	iPrEC_basal_03	iPrEC_4day_01	iPrEC_4day_02	iPrEC_4day_03	iPrEC_8day_01	iPrEC_8day_02	iPrEC_8day_03	iPrEC_11day_01	iPrEC_11day_02	iPrEC_11day_03	iPrEC_14Tday_01	iPrEC_14Tday_02	iPrEC_14Tday_03	iPrEC_17Tday_01	iPrEC_17Tday_02	iPrEC_17Tday_03	EMP_basal_01	EMP_basal_02	EMP_basal_03	EMP_4day_01	EMP_4day_02	EMP_4day_03	EMP_8day_01	EMP_8day_02	EMP_8day_03	EMP_11day_01	EMP_11day_02	EMP_11day_03	EMP_14day_01	EMP_14day_02	EMP_14day_03	EMP_17day_01	EMP_17day_02	EMP_17day_03
1981	406.3746688	293.9503498	322.0604788	468.2593342	332.1368012	320.7794767	554.0436635	375.9645558	335.2373164	609.0023492	382.4399402	351.0092083	865.5290299	346.7818172	382.2505525	587.200215	435.8481169	359.2283096	421.2138422	236.2661766	291.8543814	484.7798749	314.6582435	532.9500323	432.2089198	283.7143199	382.9799451	447.9064863	286.4909308	326.1612838	459.9348028	301.4304417	305.8505985	452.137111	316.8615393	319.1421046
2049	9.9386618	19.0301733	18.33841328	22.19346246	30.90923701	10.71351972	35.35873533	48.81269279	27.76970354	58.32353669	37.93748689	53.73244065	31.20492097	70.15178526	57.66200216	86.09757616	64.2688588	77.84771377	2.76970514	10.15995043	11.15367063	8.082703191	14.59065567	1.848450548	8.859845693	14.74738394	11.81728644	23.419947	21.02505459	13.0025872	16.2028482	11.80333462	11.83030446	20.84510774	27.4545545	25.39549439
6434	123.2616156	85.33656328	83.09198295	72.10981659	60.93849573	217.2618317	96.34072245	111.3728233	79.18609788	46.74787292	83.97138866	48.8370773	93.49832664	73.02414183	57.49273992	62.7504694	97.12093055	66.07763503	161.08022	147.2877287	135.3046472	131.1464172	116.0276841	267.7271923	132.6062431	118.4975342	165.2755695	76.78016714	74.79941541	135.5088907	86.66639737	94.87208582	97.37250593	60.31632787	86.03991439	86.86229609
51726	112.0459191	111.9069939	119.6423377	85.59253439	98.88755896	108.1091535	86.13198625	98.78648673	142.3045725	107.353151	123.4124955	104.4344183	65.0878762	90.81065746	105.4503738	77.00449247	107.0881853	65.18283372	153.3542004	151.2633614	176.3342213	109.6330568	128.2350056	113.1728755	161.0510109	135.7796248	164.8594679	109.24873	115.2120593	169.5036067	93.9011575	126.1620578	122.4395147	93.66850025	99.33699206	102.6333834
1974	233.0866047	300.9520173	351.0225246	535.5971776	482.7780826	299.4220056	399.0872173	434.7162745	426.064862	442.2682691	430.1509565	471.5283919	452.2966996	717.5367642	446.9087271	563.6892689	497.8045726	668.4165768	296.6499979	479.7894606	473.6326562	345.0645768	459.9834992	224.8550651	368.6745001	450.8897425	477.601457	718.5000216	686.8184501	495.0382597	652.2588428	443.2931615	422.499055	694.0076031	744.4016956	671.0395443
5984	51.13691351	39.73595934	39.71215015	28.55609333	52.96369259	104.4916014	38.33346641	57.63706161	47.59654428	17.80871349	49.5616254	32.69403385	17.34900457	34.52351637	24.20449993	24.82166087	55.57741264	21.68172399	75.72956949	78.69228691	68.71457797	63.38540924	74.05775028	101.7244076	68.5472272	86.5256667	116.2587969	42.71478969	62.35467905	94.38625047	52.75345927	68.9826962	69.07905051	52.71794989	52.56256588	56.45240472
4026	268.0662523	121.2425506	146.0749472	269.7301017	115.6071462	107.4134704	207.7579229	108.8648448	114.1710737	158.4418978	105.5425512	90.44766583	84.64916994	74.73650824	94.2226454	183.1723885	124.1521255	92.3710273	136.7359695	83.74070948	77.14622183	237.9231804	110.6797147	50.74294892	151.8414344	95.10910501	85.88337753	176.7806794	105.125273	85.37843403	241.6108435	103.1121496	99.68892918	203.138937	111.9301068	99.31741117
8626	799.0350947	445.7129897	522.7080145	771.1660112	481.1281234	318.9011324	649.099843	354.1358539	409.7547086	513.9483409	326.8060037	547.7561927	144.6138502	479.6835458	536.8433958	324.7295832	287.7745799	642.4673389	399.0562011	287.129034	293.1821993	695.1732467	520.4969356	183.2947415	426.7880932	368.6845984	270.2996223	618.4995093	472.8344832	288.3284548	635.8299084	529.7024791	531.0400302	632.0774604	539.7831356	495.0503858
55214	36.14563593	74.80414032	83.97728566	46.58354748	33.87916369	54.12414507	30.82903118	41.42808941	65.84693897	16.19479883	40.25074828	22.26224765	37.3760434	6.186614133	21.2142004	46.61229385	60.52117101	8.603858727	13.33831686	20.76163784	21.70982318	15.19305111	14.00935464	30.64850264	27.97846008	25.75031492	34.95253737	7.385267376	17.3571323	41.35762676	12.73619231	18.15041078	16.79406857	9.413919623	7.352501775	7.521595471
9076	65.62848183	54.51725746	56.40642983	121.1172234	61.59847944	14.05279859	193.7631653	68.83007679	147.1551758	266.5741801	110.7473893	198.9615536	520.877664	634.2384239	308.2829548	137.7069701	139.6213049	687.6203895	2.113722344	6.184317656	5.8423989	7.171120125	15.57886741	0.536646933	4.138480554	3.629239016	4.82677897	51.89647345	25.08596857	8.616172242	50.41723465	28.33913831	32.84357252	23.13134536	111.304362	85.08299393
3556	109.4363263	45.54076063	56.40642983	130.2066961	49.66377405	34.85372324	104.0479802	35.76191574	55.17561185	111.1931549	39.15194912	64.5721738	175.353026	56.7290421	63.69902195	126.1562962	54.62055618	70.82696504	46.0645697	21.01405897	23.70155008	53.90494534	33.3666787	19.14040729	51.29384349	22.63953862	22.46948831	64.47138818	26.98542833	28.82501259	42.80566409	29.61968876	31.10625508	48.75065519	31.83476832	29.27760818
4976	143.305509	82.0451811	92.45089732	160.6564296	101.032506	96.56081408	148.1280862	88.05791201	93.07094965	144.6957971	83.0460841	114.225145	122.9567035	127.2674907	88.74983307	144.9978209	83.08703582	128.6448957	139.6514486	86.01249964	92.01778267	127.6824015	96.61222996	101.784035	161.9253377	102.1947621	107.3542219	149.5682979	102.5053285	99.08598078	171.4487426	107.8446187	112.9256335	188.6818462	117.1707198	118.5662254
3280	54.52383177	74.44508045	84.60964474	125.8891966	114.1221829	45.28896971	67.13427186	88.01146796	90.58501549	83.81225787	83.39307331	145.7536161	36.50277136	202.7773257	210.1672779	123.207188	183.0785357	251.5079983	52.55151068	99.89566173	96.26680005	46.61228081	92.07808198	32.198816	54.26655487	73.56409878	77.56134482	61.34429298	115.6705496	79.19045579	57.65199477	88.85906629	93.89787105	90.84432436	150.2569778	141.8589081
79572	326.6988046	120.7638041	135.5777865	304.7245716	115.5521476	95.65642605	203.3634338	86.71103466	127.0858049	224.8906601	88.0195961	121.2185212	383.4828627	138.9226299	127.9058306	266.8123745	155.0107463	150.8084358	258.8216566	123.2446161	138.4914103	327.0760043	133.5248449	128.3778719	354.3355393	130.9982464	141.1416747	302.7294285	140.6255209	147.4148742	285.0947663	146.5951889	148.0856292	297.4798601	152.9163933	128.6758967
23527	197.1630617	77.25771612	92.13471778	169.8216479	101.5824924	60.80270281	179.0923325	67.66897563	96.70890208	169.9062572	79.17137126	130.0185196	138.4427277	161.9014824	115.4368458	155.3196997	86.51577147	175.8628724	105.3216823	53.51327931	66.85563286	101.5503536	72.31384721	42.75287236	108.183379	71.72067579	56.2569411	141.0519535	87.44064761	69.16436445	140.2488396	83.62551226	92.07782421	165.7522277	101.9181895	103.7656666
10188	59.68749405	113.1637035	105.9201457	69.98893963	92.94770559	56.62860422	55.23534754	66.08987805	64.87681832	54.5948373	66.10144438	72.55627832	38.71506053	70.98034966	78.76336107	69.05828421	69.85052148	77.7788829	41.47269012	64.68291426	67.91788721	45.45760893	61.6179084	43.11063698	39.98588254	62.04270508	43.85711236	59.01560507	67.98755972	52.08867764	44.99116455	54.78528899	56.25599323	54.19728012	68.12796857	74.73069049
7037	184.0595747	150.1468704	176.3017112	184.5162954	76.72310609	71.79449577	52.66626161	132.7835287	78.21597723	79.74964511	115.4317436	103.44369	213.2530327	83.90595419	113.8006442	307.0349338	240.1709711	102.2826726	204.5937455	45.7513296	45.94250044	255.8509807	93.64759474	139.707085	130.9158778	35.19785776	102.028121	171.5244982	54.2328511	40.18269418	116.5097829	54.22852792	52.86408775	127.0879149	97.61619378	89.61212669
5130	47.52790224	18.19236693	22.89139865	56.05174819	23.48442029	18.15732887	49.42110043	21.27137326	19.70557566	46.74787292	22.95911935	31.23708047	86.39571403	32.2587737	29.45162928	58.8183251	33.96840428	39.16476493	22.52207601	11.99000362	13.14539752	29.04911373	10.69593882	14.90685926	25.58863328	14.28652819	15.31254018	26.54704219	15.7851656	13.39423139	31.42598931	16.5914798	16.95952737	35.30219859	14.47034924	16.57986098
26043	116.4877791	13.88364844	13.84866383	116.7239783	11.38471897	10.85265634	109.5917973	12.16834016	14.49117718	79.52703619	14.80487293	21.32979748	65.84471197	16.35033735	17.60327267	96.33753527	26.31355261	34.34660404	55.24832885	16.84911035	19.31975091	111.5169952	17.61342099	12.99878127	132.8393969	25.00142433	14.48033691	113.706504	20.89405737	15.50911004	135.0488557	20.65583559	21.50964447	148.8071723	24.16939413	19.81495581
5062	208.8784675	139.7341341	155.9397488	207.6187051	179.2955741	121.7445422	178.8895099	125.5847015	148.2465615	229.4541429	140.877619	190.6277802	171.4524109	175.9318394	169.544341	166.3788555	115.9391076	231.2717226	209.7687209	164.578576	180.384066	244.0611731	194.387062	139.5878301	217.0662195	133.0144903	137.4799803	296.4752381	216.4729141	159.634173	315.9178589	207.3934975	206.7407751	309.9869247	259.1365785	246.0289615
22916	188.2238184	174.7424718	189.45478	178.9111206	165.4359162	180.5297641	159.8917955	127.8140157	163.0409014	173.9132177	132.549878	166.4423541	144.6720683	146.1035213	143.7600602	111.0011567	110.3574449	141.172114	200.0747529	154.8603625	145.3296726	159.3447201	147.8829802	166.1220396	151.5499921	149.0292275	143.0557422	137.192985	149.9263239	152.0362757	150.5734452	132.8431906	133.1943369	157.0107309	147.0500355	145.983654
1739	163.8491116	71.75213139	73.79630449	137.7812567	68.80330159	74.09024999	160.2298331	85.6428216	83.24847809	154.0453717	84.54970401	88.29137482	128.9531715	85.28689484	86.323741	221.6746347	105.7326387	99.59826863	162.2464116	110.1187174	115.3209874	156.9746041	92.77564321	79.18523639	178.2461061	102.367583	100.2804941	138.6567316	101.064359	106.4488916	163.8371721	97.82291947	101.1780584	186.7990622	111.0697077	98.75126957
9711	36.14563593	40.69345233	40.66068877	39.23622373	45.7038718	23.3053838	35.2911278	49.78801776	43.71606169	43.9096092	49.21463619	87.30064653	52.10523184	110.088589	75.88590303	62.58663005	76.54851669	117.7007874	38.84875894	48.27554088	47.73505465	36.64563928	31.50651543	27.72675822	35.67253661	31.97186752	33.70423246	40.2530339	39.43016469	37.59784251	41.90131908	38.58354194	41.3647009	52.38173848	53.73583744	47.9602808
84248	163.9046348	114.1810398	128.6218366	161.5653769	122.5919738	92.94326196	169.1540264	88.47590843	150.2474353	201.5723758	104.2124259	165.2185133	220.1809909	192.4478897	134.9020031	122.2241519	115.3012033	197.9575816	153.3542004	114.3467714	115.5201601	151.9912833	119.2248397	88.48711657	130.4495701	99.77526946	78.64320908	153.4272664	106.7627383	87.336655	145.4488234	112.6327639	114.9111391	141.0070675	135.0044475	123.4188676
6165	418.3121676	565.7586741	614.7162605	413.0407876	684.2381096	779.7911852	401.7915183	534.29231	511.7992743	385.5029949	613.361259	534.9932811	250.1051128	532.9326175	369.3866224	313.3427486	532.3311431	420.9695998	680.3999338	640.9603513	572.7542649	481.4981758	771.2701968	724.7118698	480.0637443	699.4638116	777.1946345	574.4540408	711.2494325	721.3302743	538.6128192	675.740907	611.8666558	549.5039369	822.3069272	761.4604447
521	101.7185945	180.1882132	148.6676194	90.59174437	186.8853867	200.8437105	100.3295664	162.4148303	149.4592123	84.64704132	185.6970585	183.1099008	69.04670946	127.7093918	129.8805567	69.63172192	110.676397	116.7371552	125.0740532	202.7572717	177.9939937	87.32965779	154.044771	248.1097655	115.5277248	209.6317584	231.6853905	85.49611332	184.3130954	220.8873247	131.5821998	178.441922	154.7867108	118.4809027	154.8718459	155.2036743
1487	71.56946961	139.135701	142.6602082	83.85038546	130.7317729	94.05635492	68.68924492	104.5919925	93.55600998	71.40181066	108.3184648	104.8423652	52.33810439	116.882817	104.0962759	72.99042851	107.8058277	113.7085969	89.43232123	148.8653607	137.362765	74.68903926	100.5069468	111.1455426	72.74399622	105.0175036	114.760831	73.78613982	108.4657022	118.9031769	70.16210083	106.452716	112.5119865	83.71664236	112.0083249	113.1474415
7884	66.35028408	82.88298747	94.09503092	73.17025506	103.9474341	106.5786507	67.539917	82.76329072	91.7976663	71.34615843	87.32561768	113.4092511	75.85823139	122.6827678	77.74778764	60.53863823	113.2280143	124.9968596	100.5840288	105.764453	100.3166447	98.63328782	98.82117384	107.925661	88.19043772	110.8934144	111.6816789	95.40967043	122.023915	100.1042557	103.5475043	110.2386913	110.9401278	113.1687623	112.7905059	116.4634137
92305	33.25842692	66.54576323	57.41820435	27.41990925	36.18910667	69.84658309	43.40403075	47.18715116	61.8451913	24.04176321	52.85802289	36.01588755	21.01674715	25.74073381	42.08987633	22.036392	31.25731098	20.58043008	36.0790538	58.68791245	56.498653	31.4800019	35.51749248	56.40755544	40.16074791	58.3558591	49.26643362	22.82114153	38.70967995	51.85369113	34.36511061	38.2494853	44.50841817	30.79696562	20.80601566	23.29268275
10460	62.90784256	43.74546126	41.04010421	51.05253821	97.84258476	211.0702521	18.32163915	29.07397306	26.49642019	12.07653384	25.96635916	31.06224606	6.171122431	25.68549618	23.30176799	14.33594275	34.44683251	28.01416402	26.45797279	103.2402417	103.7689714	23.76193194	49.93375784	196.5916599	63.30126594	87.67780607	75.06473501	16.56695114	41.52612029	80.75703256	22.68398749	80.50765029	87.1140601	32.14181129	23.07434068	24.42496594
2261	68.51569084	155.3532386	158.0265338	146.5677469	103.6724408	121.3271324	111.2819854	110.7690507	151.8845139	71.95833295	135.3257916	57.75363198	75.74179511	47.28340802	58.05694738	75.36609902	71.68449636	47.49330018	5.53941028	11.99000362	12.08314318	10.39204696	19.24106385	3.2198816	8.393538025	21.7754341	8.738134342	29.07533192	16.8331434	9.399460628	19.06660742	13.19523729	15.71858634	19.0295661	29.56644331	29.92462714
3954	48.58284399	58.34722945	55.64759893	52.79468714	60.16851474	42.71494225	43.67446085	31.34973133	40.44190451	59.43658128	39.09411758	51.34303711	115.039037	66.17467618	49.14246955	47.84108894	55.97610283	62.36076806	49.9275795	41.39706512	42.7557374	48.43544694	41.0398522	78.76784433	32.46667139	33.81529051	46.76982381	43.11399333	39.62666053	44.25579379	35.34481771	39.97544461	38.55190124	40.95055036	42.47243046	44.40167649
7468	195.886027	90.12402826	84.60964474	127.4798543	108.0723322	170.7902007	78.76276608	99.99403194	66.02883659	69.73224377	81.36896959	68.12714005	50.5915603	87.05449888	55.57443456	101.3346353	132.3651434	74.75032462	170.9199619	183.2577395	201.6291529	188.8192392	134.3967964	228.6115936	278.7354086	198.8592553	218.1204772	113.8395719	113.574594	200.2085114	135.3503041	154.3898439	171.0844029	170.4591875	99.10233775	103.1186476
6452	79.12063165	53.67945109	52.42256763	61.12670376	50.54375233	26.64466267	80.11491657	57.07973305	51.53765942	84.09051902	55.74959963	54.19866573	55.07435679	91.69445948	78.81978181	96.25561559	98.23726308	109.7164065	80.24856209	66.70228329	69.24570514	79.00386578	75.39474263	31.60254163	58.98792001	58.41346607	48.18456937	99.26863897	92.02555048	53.18528138	85.68669027	72.49029092	80.41297856	85.19597259	103.9518602	100.4496944
10227	44.91830947	93.23588049	81.70079298	48.55293323	90.25277211	57.95040211	31.57271395	85.5499335	62.99720957	38.62264739	73.04122856	72.0317751	49.7765064	72.91366657	70.13098697	47.3495709	103.0215454	59.33220978	67.42045407	96.48797649	107.6196434	64.2969923	97.89109221	85.14798009	50.24465123	68.9555413	90.79337683	49.63431948	97.39643671	99.16430962	53.95925263	85.96390874	86.8658719	58.83699765	76.88839622	87.75194716
8602	71.84708586	55.47475046	59.50498931	81.6537629	66.16336676	46.26292605	54.55927229	29.77063375	40.1387418	62.60875837	36.02904624	43.18409818	106.9467161	84.45833045	52.64055578	51.69131357	49.83627389	71.99708983	78.71793556	46.31927714	50.39069051	99.30178207	83.47482685	80.02002051	56.8895355	48.85070929	52.67846703	114.7045131	71.91747646	48.64220875	94.73014043	64.97401652	62.21251016	77.59759461	82.12900919	83.95071074
6002	47.41685574	57.74879633	52.29609582	49.68911731	50.70874825	44.31501338	54.96491744	81.92729788	67.2414874	61.88527938	65.34963442	66.43707413	89.48127524	89.81638019	101.9522876	106.167896	105.4934246	93.54115208	39.79628964	64.178072	59.28707065	47.46309167	53.65408439	42.09697055	52.28474728	54.84183402	49.09999297	48.70284432	63.53365407	52.32366416	51.32157966	56.17719166	56.42145203	50.2972277	52.09325726	58.79784847
27065	30.2601714	57.21020652	61.90795381	64.2322736	68.85830023	43.34105704	74.16545441	71.38449935	72.0314581	63.66615073	65.00264521	46.38939562	41.16022225	18.89126816	41.41282738	39.07568395	41.70299399	19.82329051	8.163341466	5.553264834	6.307135176	9.176602871	10.11463779	5.426096771	8.451826483	15.15063272	11.0683035	8.250208601	12.57573359	11.43601043	12.66083022	9.798994779	8.934775395	11.22946126	7.039629359	8.087737066
5522	28.09476464	42.84781157	46.92104365	58.32411636	34.5391474	18.15732887	73.42177164	57.7299497	53.41726817	119.5409893	69.74483108	68.59336513	84.76560622	78.32695394	87.22647293	180.3051999	105.4136865	82.80353639	0.291547909	0.378631693	0.39834538	0.121544409	0.174390307	0	0.233153834	0.230427874	0	0.532271523	0.916980574	0.156657677	0.376810423	0.278380533	0.330917607	0.537938264	0.469308624	0.808773707
93621	288.3877619	377.6711436	361.2035058	246.7791832	329.6068637	436.471576	252.3788891	289.8572937	343.9684022	231.8471888	290.0251475	359.925763	229.0301476	350.4275006	257.1657591	168.017249	251.7329867	318.1362803	329.4491377	399.3302258	378.4281105	309.3912928	359.4765524	535.4543846	290.6262541	366.3227127	368.5828286	289.9549119	345.3086848	351.5398275	271.6803152	366.5714865	367.0703558	283.6279498	376.5419526	396.7035031
6286	20.15493985	13.04584207	12.64718158	29.91951423	22.98943251	7.582945774	67.40470195	53.68931766	26.55705273	186.101056	81.36896959	57.22912876	170.8120114	163.5586112	58.33905111	140.7379979	160.751885	147.504554	0.874643728	1.13589508	1.195036139	1.154671884	5.580489817	0.775156682	0.699461502	1.670602087	2.246948831	31.73668954	4.519404259	2.584851673	15.29850319	4.231384109	4.384658296	4.908686661	31.67833211	25.96163598
114932	69.62615585	116.9338321	113.0658033	79.76012276	83.98292688	108.1091535	74.30066946	85.92148588	98.16408305	81.419212	97.21481015	87.4172028	60.72151599	97.82583599	90.8938214	53.49354637	58.92641024	91.6827186	83.747137	113.2108763	110.9391882	82.16402041	112.3654877	104.5865246	84.69313021	104.9022897	86.21625884	103.5268111	102.8328215	94.15126395	92.62000206	97.54453894	90.42323617	87.81842163	132.5014682	120.0220181
9778	80.78632915	47.27621668	54.50935259	74.68516718	50.48875369	50.92400281	96.81397512	61.30614127	61.72392622	102.3444503	64.88698214	86.89269958	114.7479463	88.43543953	83.44628296	130.4161192	83.80467817	98.49697471	51.89552789	47.77069863	50.45708141	77.60610508	45.05082925	39.65224563	89.41449535	52.07669953	44.02355302	90.02042126	52.13689551	51.54037577	100.533021	49.55173496	53.93956998	104.8307192	69.37945824	61.87118855
57533	142.9723695	110.7101277	117.0496655	152.1729218	113.4072005	95.72599436	187.9489182	121.9156218	119.1429421	202.4071593	127.1715452	104.0847495	167.3189233	119.2027973	131.1218131	173.0962687	108.2045179	121.624147	107.2896307	76.48360203	83.85170239	128.8370734	100.3906866	73.46100243	158.4863187	105.0175036	94.28863056	139.2555371	92.81153383	102.2974632	144.7705647	80.6190025	93.31876524	132.0638439	97.69441188	96.56758056
80273	61.07557531	52.2432116	53.24463443	49.91635413	62.75345093	42.15839577	37.38696106	31.90705989	39.04735608	48.58439649	36.49169851	50.41058695	98.09755939	75.67554788	45.47512107	25.6408576	43.13827868	61.19064327	66.10848848	46.82411939	49.59399975	50.19784087	45.05082925	80.79517719	39.69444024	29.95562362	45.35507825	43.77933274	39.56116192	41.35762676	34.8926452	45.65440749	39.62738347	35.03322946	51.85860294	55.23924416
9948	305.7665393	316.7506518	321.6810634	326.4635604	299.0276185	262.6203697	217.4257989	262.9197468	237.0732333	275.0889712	239.4225544	217.0277755	445.4269596	198.6897414	246.6150797	250.7561186	305.7156385	184.2602385	307.6559315	309.8469356	302.410534	400.7926883	388.4253433	358.4801515	297.3877153	253.4706614	331.1336814	372.3239301	311.7733952	280.1822555	382.0857693	409.1637081	399.5002813	304.9437535	323.2754238	348.0153259
85460	80.12005015	44.88248419	48.31223362	80.82056124	32.28420306	34.57545	53.68037448	30.83884682	31.16512581	55.87483858	29.32058819	22.14569138	80.39924601	38.50062546	43.04902901	33.34130685	29.34359806	36.06737579	73.1056383	46.12996129	41.62709216	65.6339808	47.20164304	29.57520877	36.78001732	28.05459366	24.21711518	59.41480871	34.91076043	27.4150935	51.92447634	39.14030301	41.4474303	39.80743155	41.06450459	37.52709998
259282	170.7895179	77.37740275	83.72434203	168.1552446	69.73827851	57.1851507	141.6377639	63.39612336	73.00157875	129.4470862	63.09420456	86.65958704	100.8920299	96.44489533	82.54355103	146.7181341	74.31585162	114.6033982	134.7680212	77.24086542	87.90154708	178.8525977	88.06710493	51.27959585	154.2895497	85.37352733	60.75083876	188.5571869	87.96463651	77.85886553	173.4081568	85.01741493	91.99509481	192.91811	95.50430497	88.72247561
132864	60.13168005	30.16102938	37.43565746	93.09134935	52.46870481	15.30502817	98.63937829	52.62110459	69.30299378	145.8644939	56.50140959	110.3205099	61.76944244	191.50885	166.4412	155.7292981	96.00459801	304.4389372	41.76423803	37.98937989	38.10837464	50.13706867	32.78537768	10.97144842	48.14626673	28.1698076	26.63050466	85.49611332	41.32962445	25.30021486	77.99975764	36.41217378	33.67086654	80.62349735	76.18443328	61.87118855
9982	212.5430021	814.8265397	765.344193	461.1392472	425.8544878	1165.617032	252.5141041	345.4508173	459.2914942	320.5568429	419.5677856	145.0542785	665.4915142	25.90644668	262.4128885	211.3527559	112.0319437	38.75177971	16.7640048	116.5554562	69.976005	16.59081181	15.5207373	540.0456973	26.46296016	81.68668134	204.3891233	2.262153971	4.519404259	78.95546927	3.54201798	8.963853179	7.362916761	2.555206755	2.190106912	2.102811637
51056	64.18487732	82.76330085	72.53158634	72.41279901	54.22866137	92.03887394	56.18185288	118.4787624	121.265081	50.14265893	88.1930907	54.37350014	86.74502284	42.47773454	62.51418629	36.45425442	86.9941997	42.46864668	66.32714941	141.4189374	123.0223314	68.61181882	82.42848501	83.23990211	48.55428594	70.16528764	64.41253315	45.64228306	75.71639599	58.9032866	41.14769823	66.4772714	55.34596981	56.61800231	46.14868135	42.78412908
54876	78.06568989	45.12185744	46.09897684	70.21617644	40.58899806	60.87227112	64.7680085	28.19153618	42.92783867	50.42092007	44.24112419	26.57482965	87.79294929	46.399606	43.61323646	34.97970031	43.45723083	40.88553667	85.49642446	59.12964942	56.83060748	79.67236003	53.47969408	62.66843633	78.16482286	80.36172107	48.43423035	58.68293537	41.65711751	55.61347538	69.25775581	53.44906243	62.95707477	63.47671517	44.66253738	45.12957283
64151	64.40697032	20.70578604	21.50020868	45.37161779	43.33893018	210.1658641	10.7495964	5.433953431	14.91560496	4.563482832	6.303637303	6.585429277	0.174654408	0.828564393	1.241256407	1.884152475	6.458781096	0.206492609	32.50759191	101.1577674	95.20454571	30.81150765	46.67847212	195.3394837	107.8336482	126.9081516	87.13168244	7.318733436	31.43933397	100.0259268	21.40283205	72.10055818	80.57843736	39.26949329	12.59311474	13.34476616
1665	211.5435836	121.5417672	139.371941	214.2843184	150.4212869	173.8512063	160.2298331	122.0085099	121.8107738	145.9757984	110.4004001	131.4171949	247.3688604	138.9226299	117.5808341	197.7540902	148.3127511	146.472091	210.8620255	136.9384624	134.3087838	228.9896664	160.2065618	219.5482232	202.3775279	159.3984819	179.0901438	215.8361024	143.1144682	163.7856014	199.6341623	147.9870916	151.6429935	187.8749388	159.0956235	145.7410219
23231	133.3668472	92.21854419	97.06711859	128.2373104	75.34814003	39.30609507	94.58292681	62.14213411	85.43124955	119.9862072	61.70624773	85.78541501	64.91322179	58.93854715	82.82565476	64.71654155	46.16832413	53.06860063	67.78488896	59.88691281	76.21674928	80.70548751	61.7922987	21.04848528	89.00647614	59.50799847	36.94982522	102.3292002	87.17865316	54.04689861	128.9445269	79.67250869	74.78737923	135.5604426	64.84280821	67.04734027
116984	63.29650532	27.22870708	29.97382033	72.10981659	34.86913926	28.59257535	108.1044317	53.54998552	51.71955704	105.2940185	47.88451089	65.09667702	65.32074875	85.12118196	76.78863497	155.9750571	77.66484922	105.5177234	67.93066291	50.54733104	52.5151992	96.56703287	65.10571453	24.32799431	79.85518815	51.96148559	37.28270652	165.8025793	72.76895843	45.66571288	134.5966832	62.07885897	64.61166281	118.1446913	114.8241767	94.62652367
55276	71.12528361	44.34389438	49.7666595	83.09292941	72.04822149	50.92400281	99.92392125	70.92005888	82.09645982	112.3061995	67.43156968	83.80395841	99.66944907	96.11346957	83.44628296	100.8431173	83.48572601	116.32417	74.78203878	61.96938712	61.54436114	73.10896195	62.48985993	68.86968978	88.19043772	76.67487508	65.82727871	103.5268111	77.61585575	60.62652105	92.39391581	75.38544847	73.1327912	102.0065433	103.795424	90.17826828
23216	58.85464529	47.69511987	45.08720232	40.82688145	44.43890303	57.67212887	27.92190763	57.35839733	37.65280764	17.53045234	40.48207442	32.05297436	7.568357698	13.97511943	18.05463864	34.24242325	50.87286838	8.741520467	67.85777593	76.79912844	75.95118569	60.52911563	74.75531151	80.91443206	85.27601479	83.5877113	88.79608898	51.09806617	68.57704723	85.69174939	68.42877288	72.76867146	69.32723871	68.38540183	58.74179609	57.01854631
51274	223.7586986	77.01834287	96.49799542	196.4083555	94.15767572	53.42846197	157.1874945	88.80101675	87.97781625	183.3740967	84.66536708	99.30594238	66.13580265	151.2406205	139.2464005	110.673478	99.1143815	150.2577888	115.5258591	90.17744827	91.22109191	160.9247974	122.9451663	51.33922329	129.0506471	88.19626879	80.72371725	230.7397051	147.8303683	87.17999732	176.8748127	125.7166489	123.9286439	169.9884915	206.4957945	191.2749816
92689	76.67760863	54.2180409	62.73002061	93.47007738	88.5478142	31.65358098	89.17432485	65.11455308	84.1579662	116.0348988	80.67499117	98.31521408	75.50892257	105.6143413	90.83740066	134.1844241	88.6686985	110.9553621	52.77017162	44.74164508	51.91768113	49.83320765	43.7138369	20.09444628	55.31574712	51.09738107	41.85982451	61.74349662	65.30211661	56.55342144	100.3069347	56.06583945	61.79886315	102.0065433	49.51205982	45.53395968
51088	217.8177108	111.8471506	133.8071811	180.5017783	98.50256846	98.30002182	191.1264718	173.4220693	190.9925025	152.3201526	155.3355027	110.0291193	70.90968981	101.6372322	117.8065171	123.2891076	127.1024329	95.39958557	287.4662388	219.1015398	212.5836509	332.6670471	285.8838429	152.2884742	310.44433	257.3303283	190.7409896	331.4055568	248.8292287	218.6157884	353.9757117	272.8129228	293.0275412	290.6211472	231.0562792	224.9199678
5981	189.6674229	88.8673187	97.1303545	154.5967811	100.3725223	116.0399408	157.1874945	112.4874804	102.5902585	115.3114199	91.25816205	100.9377302	72.36514322	87.99353852	82.14860581	138.6900061	112.8293241	88.58532946	180.1766081	116.6185615	122.7567678	203.6476571	139.861026	118.42009	238.3415068	159.2832679	153.9576051	186.161965	145.341421	149.6864105	211.6167338	137.5756597	135.9244072	209.0562579	133.127213	119.5367538
